Genre,imdbId,Feature1
Biography,2034098,17
Drama,187806,1
Documentary,1756511,2
Horror,122685,3
Documentary,489342,2
Drama,1949548,1
Drama,62012,1
Documentary,2608732,2
Drama,2655938,1
Documentary,1294182,2
Drama,271885,1
Romance,409811,16
Documentary,1014799,2
Documentary,454587,2
Short,51952,12
Comedy,56514,0
Comedy,207145,0
Comedy,2091885,0
Drama,1441373,1
Comedy,1663636,0
Horror,75999,3
Documentary,996396,2
Documentary,258013,2
Drama,134756,1
Documentary,1518809,2
Documentary,1296893,2
Documentary,2043900,2
Thriller,1921111,4
Horror,69715,3
Documentary,240505,2
Action,248803,10
Documentary,97033,2
Drama,56135,1
Documentary,199013,2
Documentary,2332522,2
Documentary,1781784,2
Thriller,1728975,4
Drama,42509,1
Drama,41428,1
Documentary,1450681,2
Thriller,57465,4
Drama,1900908,1
Thriller,1785277,4
Comedy,790628,0
Documentary,2125427,2
Comedy,2243389,0
Comedy,1849759,0
Drama,431615,1
Horror,47507,3
Horror,76731,3
Documentary,1568926,2
Drama,51182,1
Drama,7558,1
Comedy,1754811,0
Drama,26119,1
Documentary,1343324,2
Drama,85968,1
Drama,52626,1
Comedy,1050002,0
Horror,892109,3
Horror,1621446,3
Thriller,1977941,4
Comedy,101444,0
Drama,25935,1
Family,903831,18
Drama,1498858,1
Comedy,1438251,0
Comedy,1792643,0
Drama,1043787,1
Documentary,1708537,2
Comedy,1171226,0
Documentary,2071620,2
Documentary,2118702,2
Horror,71256,3
Drama,855822,1
Drama,107464,1
Drama,92711,1
Drama,1568815,1
Documentary,1460739,2
Comedy,1638350,0
Drama,86902,1
Comedy,61590,0
Documentary,1185370,2
Documentary,1864353,2
Documentary,1053902,2
Documentary,1232206,2
Documentary,2131674,2
Thriller,1709122,4
Sci-Fi,1089677,11
Drama,74200,1
Drama,57242,1
Drama,285663,1
Comedy,2209400,0
Western,48289,6
Documentary,2320029,2
Drama,1680305,1
Comedy,312525,0
Documentary,1437235,2
Sci-Fi,53388,11
Comedy,1328909,0
Drama,1715853,1
Comedy,795461,0
Drama,1208728,1
Drama,1843287,1
Drama,1410272,1
Documentary,2073128,2
Thriller,1582621,4
Comedy,1651323,0
Horror,1050001,3
Sci-Fi,46026,11
Documentary,2378465,2
Drama,1905042,1
Drama,1542482,1
Drama,1935179,1
Drama,1825842,1
Documentary,65702,2
Drama,1641400,1
Drama,79287,1
Documentary,2114490,2
Drama,2084977,1
Drama,2048688,1
Documentary,2323551,2
Drama,79288,1
Documentary,76042,2
Drama,73471,1
Documentary,196530,2
Western,1446675,6
Action,75202,10
Drama,1945062,1
Drama,37386,1
Mystery,25031,8
Documentary,74650,2
Drama,200135,1
Drama,862826,1
Drama,98087,1
Documentary,1637612,2
Comedy,1707821,0
Horror,141861,3
Thriller,241183,4
Drama,1828972,1
Animation,1520392,19
Comedy,2234155,0
Drama,978649,1
Comedy,1078885,0
Drama,73394,1
Comedy,77180,0
Comedy,1876248,0
Documentary,2366450,2
Comedy,76391,0
Drama,1269706,1
Drama,1890391,1
Comedy,2087850,0
Horror,1727516,3
Documentary,389448,2
Documentary,455913,2
Sci-Fi,290230,11
Drama,74259,1
Drama,430650,1
Drama,1848784,1
Documentary,230010,2
Comedy,109167,0
Drama,1743378,1
Drama,1426371,1
Horror,95063,3
Horror,72867,3
Thriller,1155588,4
Documentary,455980,2
Horror,1863201,3
Documentary,1446673,2
Comedy,39485,0
Comedy,60112,0
Drama,54758,1
Drama,2284766,1
Musical,844742,5
Drama,107922,1
Drama,1124001,1
Horror,2341664,3
Comedy,2112129,0
Drama,2066176,1
Documentary,62900,2
Drama,1600428,1
Romance,2064849,16
Drama,2073086,1
Drama,1695136,1
Documentary,2310157,2
Documentary,2148554,2
Documentary,2147484,2
Drama,922354,1
Horror,60307,3
Comedy,99546,0
Documentary,1341764,2
Documentary,1773294,2
Comedy,882113,0
Drama,1006823,1
Documentary,2146688,2
Comedy,865561,0
Comedy,1978524,0
Documentary,106642,2
Drama,71707,1
Documentary,1736049,2
Drama,2056740,1
Comedy,62978,0
Comedy,385013,0
Drama,1758610,1
Documentary,1824254,2
Drama,1932767,1
Comedy,2352394,0
Documentary,68951,2
Comedy,271031,0
Short,397696,12
Comedy,2273321,0
Horror,450497,3
Documentary,1439573,2
Comedy,2147365,0
Drama,2113822,1
Comedy,55593,0
Thriller,1274273,4
Drama,4134,1
Documentary,1265589,2
Documentary,933877,2
Documentary,2179053,2
Drama,273549,1
Drama,84284,1
Action,106258,10
Documentary,1528734,2
Comedy,806940,0
Horror,1711018,3
Drama,1668003,1
Comedy,61827,0
Documentary,2033981,2
Drama,80835,1
Drama,102358,1
Comedy,103978,0
Documentary,1172957,2
Comedy,2651774,0
Drama,2395129,1
Documentary,1553156,2
Western,58917,6
Drama,1625340,1
Documentary,481348,2
Documentary,1613763,2
Horror,61411,3
Drama,58615,1
Comedy,1679235,0
Drama,96894,1
Drama,39615,1
Documentary,2795078,2
Documentary,822813,2
Western,51690,6
Thriller,2137359,4
Sci-Fi,1584146,11
Documentary,1538833,2
Documentary,1307963,2
Drama,2180277,1
Comedy,2234025,0
Drama,792988,1
Drama,102058,1
Drama,1820400,1
Drama,929806,1
Documentary,1047517,2
Documentary,1866255,2
Comedy,1754946,0
Documentary,1337599,2
Western,50485,6
Documentary,2954776,2
Drama,2334873,1
Horror,1925435,3
Drama,2358891,1
Drama,146425,1
Comedy,96824,0
Comedy,1305586,0
Western,45077,6
Comedy,101391,0
Comedy,2007360,0
Drama,787442,1
Short,452745,12
Drama,61253,1
Comedy,2557848,0
Drama,44453,1
Comedy,2380408,0
Comedy,87366,0
Comedy,2191701,0
Documentary,3010462,2
Drama,99321,1
Comedy,28850,0
Documentary,903660,2
Comedy,1339122,0
Drama,433927,1
Drama,2364949,1
Comedy,2294677,0
Horror,93468,3
Documentary,1864253,2
Romance,1288641,16
Drama,2268732,1
Drama,2034741,1
Documentary,1542485,2
Drama,760188,1
Documentary,1543807,2
Documentary,1581845,2
Drama,1852006,1
Comedy,51133,0
Romance,443507,16
Drama,15801,1
Comedy,1961179,0
Drama,68642,1
Thriller,2214913,4
Comedy,1198340,0
Horror,94886,3
Comedy,2302334,0
Drama,80331,1
Drama,818170,1
Drama,1511476,1
Drama,1800379,1
Documentary,1370803,2
Drama,40104,1
Drama,48975,1
Comedy,2546038,0
Thriller,95177,4
Thriller,80997,4
Comedy,125319,0
Comedy,184354,0
Drama,67004,1
Comedy,1721672,0
Horror,1603314,3
Documentary,1822381,2
Drama,2369497,1
Documentary,166791,2
Documentary,1741225,2
Western,51394,6
Documentary,2621714,2
Drama,120101,1
Drama,1798291,1
Documentary,1052003,2
Drama,2370248,1
Comedy,107292,0
Western,38321,6
Comedy,27969,0
Documentary,477424,2
Documentary,1596753,2
Drama,2371824,1
Documentary,1696194,2
Documentary,1926910,2
Drama,1754367,1
Documentary,886500,2
Comedy,2396485,0
Comedy,65198,0
Drama,2023765,1
Horror,100589,3
Drama,1223932,1
Comedy,24961,0
Documentary,2207658,2
Drama,997057,1
Comedy,189201,0
Comedy,109209,0
Comedy,105078,0
Documentary,1293751,2
Documentary,1040007,2
Comedy,1874789,0
Drama,1859446,1
Documentary,3178822,2
Horror,1167675,3
Documentary,1893326,2
Western,41253,6
Music,2172935,14
Documentary,432232,2
Documentary,2997766,2
Documentary,2615134,2
Documentary,1623757,2
Drama,93076,1
Comedy,40473,0
Thriller,1753821,4
Drama,78381,1
Comedy,219919,0
Documentary,2084773,2
Short,82050,12
Drama,867334,1
Drama,1808426,1
Comedy,205011,0
Drama,1701215,1
Drama,1846472,1
Drama,2409634,1
Horror,274738,3
Drama,2061756,1
Documentary,455949,2
Drama,80616,1
Drama,1846492,1
Documentary,2215151,2
Comedy,93720,0
Drama,189814,1
Horror,1512228,3
Action,2823574,10
Horror,66846,3
Comedy,2901584,0
Documentary,803890,2
Documentary,2577990,2
Drama,1129404,1
Drama,48623,1
Action,1043694,10
Thriller,473445,4
Horror,100888,3
Comedy,1171222,0
Drama,1232827,1
Mystery,37453,8
Comedy,2261542,0
Drama,268297,1
Drama,63219,1
Documentary,2708946,2
Comedy,1609492,0
Comedy,103812,0
Documentary,107748,2
Western,33366,6
Documentary,2636522,2
Documentary,1444307,2
Horror,1468381,3
Drama,2383616,1
Drama,1727381,1
Drama,2187115,1
Documentary,1890383,2
Drama,1753773,1
Drama,1806971,1
Documentary,1527725,2
Comedy,1176725,0
Horror,2170301,3
Drama,419967,1
Documentary,2014351,2
Drama,1930546,1
Drama,196632,1
Comedy,88765,0
Drama,112563,1
Documentary,1611990,2
Thriller,106479,4
Documentary,3040528,2
Musical,39032,5
Drama,87286,1
Comedy,3063516,0
Documentary,2188750,2
Documentary,2060305,2
Documentary,2083695,2
Drama,830535,1
Documentary,1675198,2
Documentary,2510620,2
Comedy,3004634,0
Documentary,1377796,2
Documentary,1647292,2
Action,1571565,10
Comedy,2424418,0
Drama,2304426,1
Comedy,1275590,0
Drama,1733105,1
Drama,2852400,1
Documentary,2263058,2
Thriller,110796,4
Documentary,1854551,2
Comedy,1698648,0
Drama,2299842,1
Documentary,2369331,2
Documentary,774118,2
Comedy,2836450,0
Comedy,2302529,0
Documentary,377029,2
Drama,1726888,1
Comedy,1576421,0
Documentary,2204371,2
Documentary,421696,2
Fantasy,49358,7
Documentary,420917,2
Drama,2167791,1
Comedy,1204975,0
Drama,2765340,1
Drama,50128,1
Comedy,2403029,0
Action,290014,10
Documentary,839851,2
Thriller,85867,4
Comedy,75436,0
Documentary,816362,2
Documentary,2402179,2
Documentary,479879,2
Horror,92750,3
Drama,2315628,1
Drama,2718492,1
Comedy,2256749,0
Drama,15493,1
Action,99260,10
Drama,2332514,1
Documentary,1092058,2
Documentary,1805516,2
Comedy,35771,0
Drama,62979,1
Comedy,70479,0
Horror,2415464,3
Horror,111159,3
Horror,109449,3
Comedy,116717,0
Drama,284334,1
Drama,808435,1
Drama,51015,1
Comedy,99280,0
Action,109494,10
Documentary,3021058,2
Comedy,40577,0
Horror,82272,3
Documentary,263238,2
Comedy,2853614,0
Sci-Fi,89185,11
Drama,2168854,1
Drama,58933,1
Drama,62310,1
Drama,1839522,1
Drama,84643,1
Western,49745,6
Drama,2086799,1
Drama,1322269,1
Drama,2405182,1
Horror,499456,3
Horror,2231554,3
Documentary,1261900,2
Drama,1017428,1
Documentary,877351,2
Drama,72030,1
Drama,2421662,1
Horror,94962,3
Documentary,3385404,2
Horror,122037,3
Comedy,489085,0
Comedy,2235902,0
Drama,1571401,1
Documentary,1764282,2
Drama,52063,1
Drama,69214,1
Documentary,1727523,2
Horror,91560,3
Comedy,2287675,0
Drama,1810798,1
Sci-Fi,44477,11
Documentary,57442,2
Drama,15036,1
Documentary,2826922,2
Drama,795426,1
War,2763790,13
Drama,217066,1
Thriller,106683,4
Documentary,452604,2
Drama,116056,1
Horror,73324,3
Comedy,162854,0
Drama,1935749,1
Horror,65744,3
Drama,143012,1
Drama,199905,1
Comedy,1229340,0
Drama,2536846,1
Comedy,2883224,0
Comedy,1455810,0
Comedy,3009336,0
Comedy,57556,0
Documentary,2325719,2
Horror,99401,3
Horror,90930,3
Comedy,1450364,0
Drama,1128071,1
Documentary,2258233,2
Horror,80764,3
Comedy,2836166,0
Drama,1879030,1
Comedy,2987732,0
Drama,1664971,1
Comedy,3421186,0
Comedy,1907628,0
Drama,2147550,1
Drama,2357790,1
Romance,2173366,16
Comedy,3194532,0
Comedy,1247667,0
Drama,8950,1
Documentary,2513616,2
Comedy,1592530,0
Drama,2208272,1
Drama,2182209,1
Thriller,124621,4
Drama,1091666,1
Documentary,1356790,2
Documentary,1341746,2
Drama,1942989,1
Documentary,1421383,2
Documentary,1201658,2
Comedy,1311060,0
Drama,76706,1
Drama,73034,1
Drama,1776222,1
Action,109760,10
Comedy,1833843,0
Documentary,2113683,2
Thriller,1847548,4
Comedy,1107812,0
Drama,1305131,1
Comedy,40342,0
Drama,2331143,1
Drama,1618445,1
Documentary,452029,2
Drama,124578,1
Drama,29989,1
Drama,101970,1
Comedy,2315200,0
Western,62373,6
Drama,1024188,1
Drama,417046,1
Comedy,97335,0
Comedy,113935,0
Drama,1113810,1
Horror,1844643,3
Documentary,3091552,2
Fantasy,116497,7
Comedy,1946269,0
Drama,25725,1
Horror,82367,3
Comedy,2397489,0
Comedy,367232,0
Drama,2201034,1
Drama,217363,1
Drama,782700,1
Drama,22635,1
Documentary,1327599,2
Drama,249259,1
Comedy,2248944,0
Drama,1876330,1
Drama,2296697,1
Drama,1464191,1
Comedy,135673,0
Documentary,953404,2
Documentary,439574,2
Horror,1844633,3
Horror,2328549,3
Drama,2094890,1
Comedy,2078586,0
Comedy,1592521,0
Documentary,2936174,2
Documentary,1386654,2
Documentary,2385027,2
Drama,200138,1
Drama,1226334,1
Comedy,27908,0
Drama,192718,1
Documentary,2222206,2
Comedy,72500,0
Comedy,104309,0
Drama,446370,1
Documentary,1414368,2
Western,62645,6
Drama,262560,1
Documentary,2654360,2
Drama,99090,1
Comedy,82440,0
Comedy,140627,0
Drama,1937390,1
Documentary,1109523,2
Drama,112304,1
Documentary,1074194,2
Drama,1552197,1
Drama,1347521,1
Thriller,3074694,4
Comedy,785002,0
Comedy,445800,0
Horror,95256,3
Horror,1054115,3
Drama,22873,1
Thriller,219430,4
Western,43335,6
Drama,1855236,1
Drama,2339351,1
Drama,89028,1
Drama,2382009,1
Drama,88193,1
Drama,114565,1
Drama,1109574,1
Drama,67332,1
Drama,139673,1
Drama,380798,1
Drama,478548,1
Thriller,1800671,4
Comedy,2207072,0
Comedy,2731434,0
Comedy,3462892,0
Drama,117315,1
Comedy,54481,0
Documentary,342180,2
Horror,71212,3
Documentary,1111313,2
Documentary,2402200,2
Comedy,3092076,0
Drama,2406252,1
Horror,80486,3
Romance,1776143,16
Comedy,2378884,0
Horror,2299206,3
Horror,1763316,3
Documentary,2360880,2
Drama,1738340,1
Drama,2382396,1
Drama,105744,1
Documentary,400647,2
Documentary,286727,2
Documentary,1559038,2
Sci-Fi,204714,11
Comedy,328955,0
Comedy,1236397,0
Comedy,1978532,0
Documentary,1563712,2
Musical,46059,5
Drama,871425,1
Documentary,2062602,2
Drama,2708254,1
Drama,121065,1
Documentary,2294679,2
Drama,2442466,1
Drama,3469964,1
Documentary,76452,2
Comedy,1735200,0
Drama,118989,1
Comedy,3421514,0
Thriller,2333598,4
Comedy,2442502,0
Comedy,2354181,0
Action,409866,10
Drama,2113075,1
Documentary,2340784,2
Horror,841993,3
Horror,1540767,3
Drama,55146,1
Comedy,1600656,0
Drama,1345444,1
Animation,471588,19
Documentary,1992193,2
Drama,997184,1
Drama,67634,1
Documentary,1385956,2
Drama,41127,1
Western,61429,6
Comedy,1194610,0
Documentary,1951090,2
Western,74575,6
Drama,2151915,1
Adventure,44426,9
Horror,69795,3
Drama,1592247,1
Drama,443072,1
Documentary,1943873,2
Drama,493101,1
Comedy,65686,0
Drama,2315226,1
Drama,974077,1
Documentary,251637,2
Drama,135166,1
Documentary,783550,2
Drama,1754795,1
Drama,1990217,1
Comedy,1564916,0
Comedy,2464018,0
Comedy,2609222,0
Drama,2196017,1
Music,2476090,14
Comedy,22700,0
Comedy,2524822,0
Drama,83242,1
Comedy,2969776,0
Comedy,73878,0
Horror,1161404,3
Thriller,2369205,4
Drama,1787767,1
Documentary,960730,2
Documentary,2626102,2
Drama,2178935,1
Documentary,1398949,2
Drama,76512,1
Horror,102007,3
Drama,1701995,1
Comedy,76306,0
Comedy,102319,0
Drama,94094,1
Drama,2008693,1
Drama,1980246,1
Documentary,1091744,2
Comedy,792975,0
Documentary,2852470,2
Drama,2139843,1
Drama,2942522,1
Documentary,3203290,2
Documentary,1568335,2
Drama,45541,1
Drama,2535664,1
Comedy,58981,0
Documentary,353252,2
Comedy,2836252,0
Western,28646,6
Documentary,389817,2
Horror,72136,3
Documentary,383551,2
Drama,2536306,1
Horror,2235779,3
Horror,1833879,3
Documentary,2378587,2
Comedy,9893,0
Action,1596565,10
Comedy,60186,0
Comedy,55809,0
Drama,99172,1
Documentary,57960,2
Drama,75014,1
Documentary,1697996,2
Drama,2234003,1
Drama,44981,1
Drama,2528814,1
Drama,21223,1
Thriller,431077,4
Thriller,1848824,4
Comedy,104878,0
Comedy,1327702,0
Documentary,2458776,2
Comedy,2258345,0
Drama,64881,1
Documentary,61988,2
Comedy,67377,0
Drama,266041,1
Drama,195290,1
Documentary,2637720,2
Drama,1194661,1
Comedy,3142224,0
Drama,2178256,1
Drama,2692904,1
Drama,224098,1
Documentary,2281365,2
Comedy,1907614,0
Drama,2637994,1
Drama,1701186,1
Comedy,1587877,0
Comedy,2319018,0
Horror,2991516,3
Documentary,419142,2
Drama,54873,1
Drama,21472,1
Drama,65989,1
Drama,101542,1
Comedy,2004420,0
Action,1617207,10
Drama,62285,1
Documentary,1298564,2
Documentary,1935156,2
Documentary,1979385,2
Thriller,2516610,4
Drama,201116,1
Documentary,1289451,2
Western,66844,6
Drama,1890373,1
Documentary,1152828,2
Drama,80868,1
Comedy,3014666,0
Drama,2379418,1
Drama,97409,1
Drama,15768,1
Drama,28165,1
War,69452,13
Comedy,2463288,0
Documentary,3056202,2
Drama,2479800,1
Drama,87328,1
Drama,101279,1
Comedy,3481550,0
Documentary,1382470,2
Drama,376215,1
Horror,58954,3
Comedy,64606,0
Comedy,41550,0
Sci-Fi,48957,11
Documentary,3335378,2
Drama,2352488,1
Horror,2402539,3
Comedy,2254364,0
Horror,2241471,3
Horror,68504,3
Drama,75993,1
Documentary,2507128,2
Drama,3727486,1
Documentary,1966396,2
Comedy,400297,0
Documentary,3219678,2
Drama,251072,1
Horror,79631,3
Action,2676350,10
Comedy,78846,0
Western,50963,6
Comedy,2234261,0
Drama,184799,1
Thriller,55819,4
Documentary,2233406,2
Documentary,390109,2
Comedy,2800240,0
Western,48789,6
Drama,1517249,1
Documentary,2504022,2
Drama,55569,1
Comedy,245530,0
Drama,41144,1
Drama,69516,1
Documentary,2327430,2
Drama,12645,1
Documentary,1776086,2
Comedy,2319580,0
Horror,1090360,3
Thriller,1671582,4
Drama,1781840,1
Comedy,29872,0
Drama,12281,1
Comedy,64820,0
Drama,1012729,1
Drama,1702004,1
Comedy,2246887,0
Comedy,2304517,0
Comedy,2670642,0
Drama,2465578,1
Drama,1570583,1
Drama,67593,1
Comedy,1454607,0
Western,46782,6
Drama,1860152,1
Drama,1153693,1
Comedy,74973,0
Documentary,2481248,2
Drama,3125472,1
Drama,1065073,1
Drama,1323973,1
Comedy,807028,0
Drama,2287655,1
Documentary,1343113,2
Thriller,67382,4
Documentary,1220553,2
Drama,2374902,1
Comedy,60148,0
Western,33383,6
Horror,77769,3
Drama,1276940,1
Drama,2741806,1
Drama,899109,1
Horror,90322,3
Documentary,3528874,2
Drama,2357461,1
Drama,23495,1
Drama,55459,1
Documentary,2405792,2
Drama,853153,1
Comedy,1302019,0
Comedy,3433074,0
Drama,65393,1
Horror,24895,3
Drama,1148198,1
Comedy,29949,0
Comedy,1540803,0
Drama,1754838,1
Drama,1633224,1
Thriller,1971397,4
Drama,56593,1
Horror,64310,3
Drama,115895,1
Drama,73839,1
Documentary,1595061,2
Comedy,2016872,0
Western,57905,6
Documentary,1186201,2
Drama,3078242,1
Comedy,54651,0
Drama,3244512,1
Comedy,2964360,0
Horror,3572132,3
Drama,2310792,1
Documentary,605145,2
Horror,70673,3
Horror,1773314,3
Horror,3430702,3
Sci-Fi,76502,11
Comedy,82902,0
Western,60899,6
Thriller,398037,4
Comedy,386346,0
Comedy,1663675,0
Comedy,3872778,0
Documentary,1763194,2
Drama,1964773,1
Drama,2371834,1
Drama,1348327,1
Drama,18935,1
Comedy,1764664,0
Drama,1436572,1
Comedy,1951076,0
Horror,55953,3
Drama,3089978,1
Comedy,2252680,0
Comedy,56897,0
Comedy,2573858,0
Drama,395565,1
Drama,2176786,1
Documentary,3822614,2
Documentary,1151833,2
Drama,25346,1
Drama,49569,1
Thriller,2402603,4
Drama,5339,1
Drama,421108,1
Thriller,78389,4
Horror,71095,3
Drama,1972819,1
Drama,2758880,1
Documentary,1395808,2
Comedy,24762,0
Comedy,61343,0
Action,74521,10
Documentary,3479180,2
Drama,60742,1
Mystery,31680,8
Documentary,492488,2
Comedy,2520808,0
Comedy,1924435,0
Comedy,75801,0
Documentary,1974254,2
Drama,71175,1
Horror,58622,3
Drama,67894,1
Drama,1718158,1
Western,44052,6
Comedy,3097204,0
Thriller,1282156,4
Drama,1349457,1
Music,2138180,14
Drama,28021,1
Western,50840,6
Comedy,2114461,0
Comedy,2479384,0
Drama,56818,1
Drama,173629,1
Drama,195402,1
Western,65451,6
Documentary,800238,2
Drama,54753,1
Drama,2758890,1
Drama,2737050,1
Documentary,79936,2
Drama,2515164,1
Comedy,1582465,0
Drama,103282,1
Drama,1173686,1
Drama,2004271,1
Documentary,1372746,2
Drama,63093,1
Documentary,428959,2
Mystery,19684,8
Drama,1630562,1
Documentary,2507550,2
Documentary,1714046,2
Documentary,949770,2
Documentary,2190568,2
Thriller,2980592,4
Drama,115826,1
Comedy,73239,0
Drama,32157,1
Western,283452,6
Comedy,59417,0
Drama,2088903,1
Documentary,120454,2
Documentary,3889036,2
Drama,23758,1
Documentary,3595024,2
Western,35681,6
Drama,29941,1
Documentary,1046963,2
Drama,52673,1
Thriller,1666335,4
Horror,49616,3
Documentary,1826730,2
Documentary,3983732,2
Comedy,87150,0
Comedy,57920,0
Western,44488,6
Thriller,50233,4
Drama,2278392,1
Documentary,1185598,2
Documentary,1270612,2
Documentary,338357,2
Documentary,361959,2
Horror,106636,3
Comedy,79615,0
Documentary,1558865,2
Drama,1969057,1
Drama,1906384,1
Documentary,3108430,2
Documentary,1540880,2
Short,121731,12
Drama,3198484,1
Drama,3630276,1
Drama,1151827,1
Family,1206486,18
Comedy,1608334,0
Comedy,1858538,0
Drama,129794,1
Drama,303162,1
Comedy,63348,0
Comedy,66927,0
Documentary,2125501,2
Comedy,3569356,0
Documentary,79204,2
Drama,1886502,1
Thriller,2387589,4
Comedy,44662,0
Short,13992,12
Documentary,449786,2
Documentary,1790825,2
Drama,459072,1
Comedy,223490,0
Documentary,2460426,2
Documentary,59488,2
Documentary,437123,2
Comedy,52141,0
Horror,202945,3
Drama,1847541,1
Documentary,2545088,2
Family,81099,18
Short,36618,12
Short,124148,12
Horror,58983,3
Horror,62957,3
Drama,201057,1
Horror,97498,3
Documentary,83727,2
Drama,1807944,1
Sci-Fi,65036,11
Short,42528,12
Drama,55266,1
Horror,97527,3
Drama,43671,1
Drama,406046,1
Drama,2901736,1
Short,2351371,12
Sci-Fi,118582,11
Family,90610,18
Family,93524,18
Horror,187152,3
Horror,163985,3
Comedy,3766424,0
Documentary,3645982,2
Drama,56625,1
Thriller,1254249,4
Drama,3729920,1
Drama,1423636,1
Documentary,276819,2
Mystery,21733,8
Drama,1717724,1
Documentary,1139643,2
Horror,97456,3
Mystery,22755,8
Mystery,24969,8
Documentary,3676596,2
Comedy,48334,0
Short,95590,12
Drama,72342,1
Drama,2616810,1
Drama,497351,1
Documentary,3518988,2
Drama,2077721,1
Horror,62006,3
Horror,68290,3
Comedy,32263,0
Short,72902,12
Horror,1407972,3
Horror,221097,3
Documentary,2450264,2
Drama,3670792,1
Drama,2967988,1
Drama,80854,1
Drama,3060492,1
Comedy,2621742,0
Documentary,3091380,2
Comedy,36055,0
Mystery,23881,8
Documentary,2357003,2
Drama,105924,1
Comedy,2035670,0
Comedy,2417650,0
Thriller,281726,4
Drama,3263614,1
Comedy,476240,0
Sci-Fi,76760,11
Documentary,2194326,2
Drama,1403214,1
Documentary,1636849,2
Comedy,417532,0
Documentary,65494,2
Short,114097,12
Documentary,109580,2
Drama,2224119,1
Drama,3012698,1
Drama,2802154,1
Drama,2526152,1
Drama,2395417,1
Drama,1227189,1
Drama,29894,1
Comedy,29058,0
Horror,2004432,3
Horror,800367,3
Drama,2287699,1
Drama,99300,1
Documentary,270291,2
Comedy,795361,0
Horror,470993,3
Drama,61136,1
Drama,80373,1
Drama,96056,1
Comedy,56964,0
Action,211792,10
Drama,254676,1
Drama,1198156,1
Horror,422037,3
Drama,82280,1
Drama,1260596,1
Horror,63170,3
Horror,122564,3
Comedy,35617,0
Drama,22619,1
Documentary,416470,2
Drama,14760,1
Drama,42608,1
Comedy,17029,0
Musical,22026,5
Documentary,2155337,2
Comedy,2222394,0
Drama,2332865,1
Horror,2282016,3
Comedy,1127702,0
Comedy,29817,0
Comedy,87864,0
Horror,2071571,3
Drama,2310109,1
Horror,50317,3
Drama,63662,1
Western,62865,6
Horror,1212023,3
Western,27834,6
Comedy,251656,0
Western,2014202,6
Horror,95900,3
Horror,1508661,3
Comedy,3010660,0
Drama,1890445,1
Horror,1975146,3
Documentary,390190,2
Drama,446676,1
Western,35788,6
Drama,89065,1
Thriller,1272012,4
Documentary,3701804,2
Comedy,3013602,0
Horror,58753,3
Comedy,1937226,0
Drama,3062880,1
Documentary,3784160,2
Documentary,3575800,2
Drama,303668,1
Comedy,2261749,0
Drama,21273,1
Drama,22735,1
Documentary,2381335,2
Horror,64747,3
Mystery,50737,8
Short,90167,12
Drama,2402091,1
Comedy,102940,0
Comedy,2096672,0
Western,39441,6
Documentary,2531282,2
Drama,1206285,1
Drama,1885299,1
Drama,477585,1
Comedy,2375278,0
Drama,1829057,1
Thriller,1992147,4
Comedy,32186,0
Comedy,1221207,0
Comedy,1110209,0
Comedy,2207090,0
Thriller,2354215,4
Drama,3184934,1
Comedy,3985434,0
Thriller,1003052,4
Comedy,1235075,0
Drama,1814701,1
Drama,2256741,1
Drama,87730,1
Adventure,84781,9
Horror,81677,3
Comedy,1793931,0
Drama,13386,1
Sci-Fi,112319,11
Sci-Fi,115505,11
Sci-Fi,115504,11
Romance,1739298,16
Comedy,3762944,0
Comedy,79308,0
Comedy,81552,0
Romance,2062580,16
Romance,928154,16
Documentary,3106868,2
Comedy,1168639,0
Drama,384212,1
Western,61576,6
Comedy,1187047,0
Drama,2261434,1
Comedy,1672091,0
Documentary,196866,2
Horror,56993,3
Drama,871512,1
Drama,37645,1
Comedy,50323,0
Comedy,52749,0
Horror,1626139,3
Action,109678,10
Drama,112945,1
Comedy,377057,0
Thriller,1230372,4
Drama,51732,1
Drama,54021,1
Drama,1806954,1
Comedy,1912996,0
Comedy,89629,0
Comedy,22802,0
Thriller,51605,4
Comedy,50483,0
Comedy,23584,0
Western,1714176,6
Short,189133,12
Comedy,115650,0
Drama,1429448,1
Comedy,1730760,0
Drama,2883434,1
Documentary,1306972,2
Documentary,2404171,2
Drama,3316960,1
Western,1623660,6
Drama,1031658,1
Adventure,21799,9
Drama,273850,1
Documentary,3091282,2
Documentary,2678448,2
Drama,39479,1
Comedy,43772,0
Comedy,43721,0
Comedy,48001,0
Comedy,52780,0
Comedy,155028,0
Drama,86149,1
Western,79094,6
Comedy,2089750,0
Drama,1517238,1
Comedy,3596200,0
Comedy,2375597,0
Comedy,61052,0
Thriller,68248,4
Drama,1834303,1
Documentary,3302820,2
Drama,58998,1
Drama,73336,1
Drama,67112,1
Comedy,87889,0
Drama,1836099,1
Drama,69384,1
Drama,2452254,1
Horror,2375454,3
Action,91428,10
Drama,1235853,1
Action,72791,10
Short,130515,12
Action,1925518,10
Horror,108350,3
Horror,2188717,3
Comedy,2330933,0
Drama,491811,1
Short,25227,12
Documentary,1570101,2
Documentary,1204341,2
Documentary,3204392,2
Comedy,78290,0
Comedy,107958,0
Horror,69753,3
Documentary,1232784,2
Comedy,67565,0
Comedy,200215,0
Comedy,86438,0
Drama,75766,1
Comedy,61668,0
Comedy,188277,0
Drama,106543,1
Drama,93964,1
Comedy,40331,0
Drama,57068,1
Drama,2652092,1
